Variable,Value
bat_e_4696,0.0
bat_e_4697,0.0
bat_e_4698,1.4629148e-10
bat_e_4699,1.4629148e-10
bat_e_47,0.0
bat_e_470,0.0
bat_e_4700,0.0
bat_e_4701,0.0
bat_e_4702,0.0
bat_e_4703,0.0
bat_e_4704,-2.2678616e-10
bat_e_4705,-2.2678616e-10
bat_e_4706,0.0
bat_e_4707,0.0
bat_e_4708,0.0
bat_e_4709,0.0
bat_e_471,0.0
bat_e_4710,-5.7226176e-11
bat_e_4711,0.0
bat_e_4712,0.0
bat_e_4713,0.0
bat_e_4714,0.0
bat_e_4715,0.0
bat_e_4716,0.0
bat_e_4717,0.0
bat_e_4718,0.0
bat_e_4719,0.0
bat_e_472,0.0
bat_e_4720,0.0
bat_e_4721,0.0
bat_e_4722,0.0
bat_e_4723,0.0
bat_e_4724,-5.7226176e-11
bat_e_4725,0.0
bat_e_4726,0.0
bat_e_4727,0.0
bat_e_4728,0.0
bat_e_4729,0.0
bat_e_473,0.0
bat_e_4730,0.0
bat_e_4731,4.5357232e-10
bat_e_4732,4.5357232e-10
bat_e_4733,2.2678616e-10
bat_e_4734,0.0
bat_e_4735,0.0
bat_e_4736,0.0
bat_e_4737,0.0
bat_e_4738,0.0
bat_e_4739,0.0
bat_e_474,0.0
bat_e_4740,0.0
bat_e_4741,0.0
bat_e_4742,0.0
bat_e_4743,0.0
bat_e_4744,0.0
bat_e_4745,0.0
bat_e_4746,0.0
bat_e_4747,0.0
bat_e_4748,0.0
bat_e_4749,0.0
bat_e_475,0.0
bat_e_4750,0.0
bat_e_4751,0.0
bat_e_4752,0.0
bat_e_4753,0.0
bat_e_4754,0.0
bat_e_4755,0.0
bat_e_4756,0.0
bat_e_4757,0.0
bat_e_4758,0.0
bat_e_4759,0.0
bat_e_476,0.0
bat_e_4760,0.0
bat_e_4761,0.0
bat_e_4762,0.0
bat_e_4763,0.0
bat_e_4764,0.0
bat_e_4765,0.0
bat_e_4766,-8.3132719e-11
bat_e_4767,-8.3132719e-11
bat_e_4768,-8.3132719e-11
bat_e_4769,-8.3132719e-11
bat_e_477,0.0
bat_e_4770,-8.3132719e-11
bat_e_4771,-8.3132719e-11
bat_e_4772,-8.3132719e-11
bat_e_4773,-8.3132719e-11
bat_e_4774,-8.3132719e-11
bat_e_4775,-8.3132719e-11
bat_e_4776,-8.3132719e-11
bat_e_4777,-8.3132719e-11
bat_e_4778,-8.3132719e-11
bat_e_4779,-8.3132719e-11
bat_e_478,0.0
bat_e_4780,-8.3132719e-11
bat_e_4781,-8.3132719e-11
bat_e_4782,-8.3132719e-11
bat_e_4783,-8.3132719e-11
bat_e_4784,-8.3132719e-11
bat_e_4785,-8.3132719e-11
bat_e_4786,-8.3132719e-11
bat_e_4787,-8.3132719e-11
bat_e_4788,-8.3132719e-11
bat_e_4789,-8.3132719e-11
bat_e_479,0.0
bat_e_4790,-8.3132719e-11
bat_e_4791,-8.3132719e-11
bat_e_4792,-8.3132719e-11
bat_e_4793,-8.3132719e-11
bat_e_4794,-8.3132719e-11
bat_e_4795,-8.3132719e-11
bat_e_4796,-8.3132719e-11
bat_e_4797,-8.3132719e-11
bat_e_4798,-8.3132719e-11
bat_e_4799,-8.3132719e-11
bat_e_48,0.0
bat_e_480,0.0
bat_e_4800,0.0
bat_e_4801,0.0
bat_e_4802,0.0
bat_e_4803,0.0
bat_e_4804,0.0
bat_e_4805,0.0
bat_e_4806,0.0
bat_e_4807,0.0
bat_e_4808,0.0
bat_e_4809,0.0
bat_e_481,0.0
bat_e_4810,0.0
bat_e_4811,0.0
bat_e_4812,0.0
bat_e_4813,0.0
bat_e_4814,0.0
bat_e_4815,0.0
bat_e_4816,0.0
bat_e_4817,0.0
bat_e_4818,0.0
bat_e_4819,0.0
bat_e_482,0.0
bat_e_4820,0.0
bat_e_4821,0.0
bat_e_4822,0.0
bat_e_4823,0.0
bat_e_4824,0.0
bat_e_4825,0.0
bat_e_4826,3.0562445e-10
bat_e_4827,0.0
bat_e_4828,0.0
bat_e_4829,0.0
bat_e_483,0.0
bat_e_4830,0.0
bat_e_4831,0.0
bat_e_4832,0.0
bat_e_4833,0.0
bat_e_4834,0.0
bat_e_4835,0.0
bat_e_4836,0.0
bat_e_4837,0.0
bat_e_4838,0.0
bat_e_4839,0.0
bat_e_484,0.0
bat_e_4840,0.0
bat_e_4841,0.0
bat_e_4842,0.0
bat_e_4843,0.0
bat_e_4844,0.0
bat_e_4845,0.0
bat_e_4846,0.0
bat_e_4847,0.0
bat_e_4848,0.0
bat_e_4849,0.0
bat_e_485,0.0
bat_e_4850,0.0
bat_e_4851,0.0
bat_e_4852,0.0
bat_e_4853,0.0
bat_e_4854,0.0
bat_e_4855,0.0
bat_e_4856,0.0
bat_e_4857,0.0
bat_e_4858,0.0
bat_e_4859,0.0
bat_e_486,0.0
bat_e_4860,0.0
bat_e_4861,0.0
bat_e_4862,0.0
bat_e_4863,0.0
bat_e_4864,0.0
bat_e_4865,0.0
bat_e_4866,0.0
bat_e_4867,0.0
bat_e_4868,0.0
bat_e_4869,0.0
bat_e_487,0.0
bat_e_4870,0.0
bat_e_4871,0.0
bat_e_4872,0.0
bat_e_4873,0.0
bat_e_4874,0.0
bat_e_4875,0.0
bat_e_4876,0.0
bat_e_4877,0.0
bat_e_4878,0.0
bat_e_4879,0.0
bat_e_488,0.0
bat_e_4880,0.0
bat_e_4881,0.0
bat_e_4882,0.0
bat_e_4883,0.0
bat_e_4884,0.0
bat_e_4885,0.0
bat_e_4886,0.0
bat_e_4887,0.0
bat_e_4888,0.0
bat_e_4889,0.0
bat_e_489,0.0
bat_e_4890,0.0
bat_e_4891,0.0
bat_e_4892,0.0
bat_e_4893,0.0
bat_e_4894,0.0
bat_e_4895,0.0
bat_e_4896,0.0
bat_e_4897,0.0
bat_e_4898,0.0
bat_e_4899,0.0
bat_e_49,0.0
bat_e_490,0.0
bat_e_4900,0.0
bat_e_4901,0.0
bat_e_4902,0.0
bat_e_4903,0.0
bat_e_4904,0.0
bat_e_4905,0.0
bat_e_4906,0.0
bat_e_4907,0.0
bat_e_4908,0.0
bat_e_4909,0.0
bat_e_491,0.0
bat_e_4910,0.0
bat_e_4911,0.0
bat_e_4912,0.0
bat_e_4913,0.0
bat_e_4914,0.0
bat_e_4915,0.0
bat_e_4916,0.0
bat_e_4917,0.0
bat_e_4918,0.0
bat_e_4919,0.0
bat_e_492,0.0
bat_e_4920,0.0
bat_e_4921,0.0
bat_e_4922,0.0
bat_e_4923,0.0
bat_e_4924,0.0
bat_e_4925,0.0
bat_e_4926,0.0
bat_e_4927,0.0
bat_e_4928,0.0
bat_e_4929,0.0
bat_e_493,0.0
bat_e_4930,0.0
bat_e_4931,0.0
bat_e_4932,0.0
bat_e_4933,0.0
bat_e_4934,0.0
bat_e_4935,0.0
bat_e_4936,0.0
bat_e_4937,0.0
bat_e_4938,0.0
bat_e_4939,0.0
bat_e_494,0.0
bat_e_4940,0.0
bat_e_4941,0.0
bat_e_4942,0.0
bat_e_4943,0.0
bat_e_4944,0.0
bat_e_4945,0.0
bat_e_4946,0.0
bat_e_4947,0.0
bat_e_4948,0.0
bat_e_4949,0.0
bat_e_495,0.0
bat_e_4950,0.0
bat_e_4951,0.0
bat_e_4952,0.0
bat_e_4953,0.0
bat_e_4954,0.0
bat_e_4955,0.0
bat_e_4956,0.0
bat_e_4957,0.0
bat_e_4958,0.0
bat_e_4959,0.0
bat_e_496,0.0
bat_e_4960,0.0
bat_e_4961,0.0
bat_e_4962,0.0
bat_e_4963,0.0
bat_e_4964,0.0
bat_e_4965,0.0
bat_e_4966,0.0
bat_e_4967,0.0
bat_e_4968,0.0
bat_e_4969,0.0
bat_e_497,0.0
bat_e_4970,0.0
bat_e_4971,0.0
bat_e_4972,0.0
bat_e_4973,0.0
bat_e_4974,0.0
bat_e_4975,0.0
bat_e_4976,0.0
bat_e_4977,0.0
bat_e_4978,0.0
bat_e_4979,0.0
bat_e_498,0.0
bat_e_4980,0.0
bat_e_4981,0.0
bat_e_4982,0.0
bat_e_4983,0.0
bat_e_4984,0.0
bat_e_4985,0.0
bat_e_4986,0.0
bat_e_4987,0.0
bat_e_4988,0.0
bat_e_4989,0.0
bat_e_499,0.0
bat_e_4990,0.0
bat_e_4991,0.0
bat_e_4992,0.0
bat_e_4993,0.0
bat_e_4994,0.0
bat_e_4995,0.0
bat_e_4996,0.0
bat_e_4997,0.0
bat_e_4998,0.0
bat_e_4999,0.0
bat_e_5,0.0
bat_e_50,0.0
bat_e_500,0.0
bat_e_5000,0.0
bat_e_5001,0.0
bat_e_5002,0.0
bat_e_5003,0.0
bat_e_5004,0.0
bat_e_5005,0.0
bat_e_5006,0.0
bat_e_5007,0.0
bat_e_5008,0.0
bat_e_5009,0.0
bat_e_501,0.0
bat_e_5010,0.0
bat_e_5011,0.0
bat_e_5012,0.0
bat_e_5013,0.0
bat_e_5014,0.0
bat_e_5015,0.0
bat_e_5016,0.0
bat_e_5017,0.0
bat_e_5018,0.0
bat_e_5019,0.0
bat_e_502,0.0
bat_e_5020,0.0
bat_e_5021,0.0
bat_e_5022,0.0
bat_e_5023,0.0
bat_e_5024,0.0
bat_e_5025,0.0
bat_e_5026,0.0
bat_e_5027,0.0
bat_e_5028,0.0
bat_e_5029,0.0
bat_e_503,0.0
bat_e_5030,0.0
bat_e_5031,0.0
bat_e_5032,0.0
bat_e_5033,0.0
bat_e_5034,0.0
bat_e_5035,0.0
bat_e_5036,0.0
bat_e_5037,0.0
bat_e_5038,0.0
bat_e_5039,0.0
bat_e_504,0.0
bat_e_5040,0.0
bat_e_5041,0.0
bat_e_5042,0.0
bat_e_5043,2.9431759e-11
bat_e_5044,0.0
bat_e_5045,0.0
bat_e_5046,0.0
bat_e_5047,0.0
bat_e_5048,0.0
bat_e_5049,0.0
bat_e_505,0.0
bat_e_5050,0.0
bat_e_5051,0.0
bat_e_5052,0.0
bat_e_5053,0.0
bat_e_5054,0.0
bat_e_5055,0.0
bat_e_5056,0.0
bat_e_5057,0.0
bat_e_5058,0.0
bat_e_5059,0.0
bat_e_506,0.0
bat_e_5060,0.0
bat_e_5061,0.0
bat_e_5062,0.0
bat_e_5063,0.0
bat_e_5064,0.0
bat_e_5065,0.0
bat_e_5066,0.0
bat_e_5067,0.0
bat_e_5068,0.0
bat_e_5069,0.0
bat_e_507,0.0
bat_e_5070,0.0
bat_e_5071,0.0
bat_e_5072,0.0
bat_e_5073,0.0
bat_e_5074,0.0
bat_e_5075,0.0
bat_e_5076,0.0
bat_e_5077,0.0
bat_e_5078,0.0
bat_e_5079,0.0
bat_e_508,0.0
bat_e_5080,0.0
bat_e_5081,0.0
bat_e_5082,0.0
bat_e_5083,0.0
bat_e_5084,0.0
bat_e_5085,0.0
bat_e_5086,-2.9431759e-11
bat_e_5087,0.0
bat_e_5088,0.0
bat_e_5089,0.0
bat_e_509,0.0
bat_e_5090,0.0
bat_e_5091,0.0
bat_e_5092,0.0
bat_e_5093,-2.9431759e-11
bat_e_5094,0.0
bat_e_5095,0.0
bat_e_5096,0.0
bat_e_5097,0.0
bat_e_5098,0.0
bat_e_5099,0.0
bat_e_51,0.0
bat_e_510,0.0
bat_e_5100,0.0
bat_e_5101,0.0
bat_e_5102,0.0
bat_e_5103,0.0
bat_e_5104,0.0
bat_e_5105,0.0
bat_e_5106,0.0
bat_e_5107,0.0
bat_e_5108,0.0
bat_e_5109,0.0
bat_e_511,0.0
bat_e_5110,0.0
bat_e_5111,0.0
bat_e_5112,-3.2549271e-11
bat_e_5113,0.0
bat_e_5114,0.0
bat_e_5115,0.0
bat_e_5116,0.0
bat_e_5117,0.0
bat_e_5118,0.0
bat_e_5119,0.0
bat_e_512,0.0
bat_e_5120,0.0
bat_e_5121,0.0
bat_e_5122,0.0
bat_e_5123,0.0
bat_e_5124,0.0
bat_e_5125,0.0
bat_e_5126,0.0
bat_e_5127,0.0
bat_e_5128,0.0
bat_e_5129,0.0
bat_e_513,0.0
bat_e_5130,0.0
bat_e_5131,0.0
bat_e_5132,0.0
bat_e_5133,0.0
bat_e_5134,2.3044446e-12
bat_e_5135,2.3044446e-12
bat_e_5136,2.3044446e-12
bat_e_5137,0.0
bat_e_5138,0.0
bat_e_5139,0.0
bat_e_514,0.0
bat_e_5140,0.0
bat_e_5141,0.0
bat_e_5142,0.0
bat_e_5143,0.0
bat_e_5144,0.0
bat_e_5145,0.0
bat_e_5146,0.0
bat_e_5147,0.0
bat_e_5148,0.0
bat_e_5149,0.0
bat_e_515,0.0
bat_e_5150,0.0
bat_e_5151,0.0
bat_e_5152,0.0
bat_e_5153,0.0
bat_e_5154,0.0
bat_e_5155,0.0
bat_e_5156,0.0
bat_e_5157,0.0
bat_e_5158,0.0
bat_e_5159,0.0
bat_e_516,0.0
bat_e_5160,0.0
bat_e_5161,0.0
bat_e_5162,0.0
bat_e_5163,0.0
bat_e_5164,0.0
bat_e_5165,0.0
bat_e_5166,0.0
bat_e_5167,0.0
bat_e_5168,0.0
bat_e_5169,0.0
bat_e_517,0.0
bat_e_5170,0.0
bat_e_5171,0.0
bat_e_5172,0.0
bat_e_5173,0.0
bat_e_5174,0.0
bat_e_5175,0.0
bat_e_5176,0.0
bat_e_5177,0.0
bat_e_5178,0.0
bat_e_5179,0.0
bat_e_518,0.0
bat_e_5180,0.0
bat_e_5181,0.0
bat_e_5182,0.0
bat_e_5183,0.0
bat_e_5184,0.0
bat_e_5185,0.0
bat_e_5186,0.0
bat_e_5187,0.0
bat_e_5188,0.0
bat_e_5189,0.0
bat_e_519,0.0
bat_e_5190,0.0
bat_e_5191,0.0
bat_e_5192,0.0
bat_e_5193,0.0
bat_e_5194,0.0
bat_e_5195,0.0
bat_e_5196,0.0
bat_e_5197,0.0
bat_e_5198,0.0
bat_e_5199,0.0
bat_e_52,0.0
bat_e_520,0.0
bat_e_5200,0.0
bat_e_5201,0.0
bat_e_5202,0.0
bat_e_5203,0.0
bat_e_5204,0.0
bat_e_5205,0.0
bat_e_5206,0.0
bat_e_5207,0.0
bat_e_5208,0.0
bat_e_5209,0.0
bat_e_521,0.0
bat_e_5210,0.0
bat_e_5211,0.0
bat_e_5212,0.0
bat_e_5213,0.0
bat_e_5214,0.0
bat_e_5215,0.0
bat_e_5216,0.0
bat_e_5217,0.0
bat_e_5218,0.0
bat_e_5219,0.0
bat_e_522,0.0
bat_e_5220,0.0
bat_e_5221,0.0
bat_e_5222,0.0
bat_e_5223,0.0
bat_e_5224,0.0
bat_e_5225,0.0
bat_e_5226,0.0
bat_e_5227,0.0
bat_e_5228,0.0
bat_e_5229,-8.5340313e-11
bat_e_523,0.0
bat_e_5230,-8.5340313e-11
bat_e_5231,0.0
bat_e_5232,0.0
bat_e_5233,0.0
bat_e_5234,0.0
bat_e_5235,0.0
bat_e_5236,0.0
bat_e_5237,0.0
bat_e_5238,0.0
bat_e_5239,0.0
bat_e_524,0.0
bat_e_5240,0.0
bat_e_5241,0.0
bat_e_5242,0.0
bat_e_5243,0.0
bat_e_5244,0.0
bat_e_5245,0.0
bat_e_5246,0.0
bat_e_5247,0.0
bat_e_5248,0.0
bat_e_5249,0.0
bat_e_525,0.0
bat_e_5250,0.0
bat_e_5251,0.0
bat_e_5252,0.0
bat_e_5253,0.0
bat_e_5254,0.0
bat_e_5255,0.0
bat_e_5256,0.0
bat_e_5257,0.0
bat_e_5258,0.0
bat_e_5259,0.0
bat_e_526,0.0
bat_e_5260,0.0
bat_e_5261,0.0
bat_e_5262,0.0
bat_e_5263,0.0
bat_e_5264,0.0
bat_e_5265,0.0
bat_e_5266,0.0
bat_e_5267,0.0
bat_e_5268,0.0
bat_e_5269,0.0
bat_e_527,0.0
bat_e_5270,0.0
bat_e_5271,0.0
bat_e_5272,0.0
bat_e_5273,0.0
bat_e_5274,0.0
bat_e_5275,0.0
bat_e_5276,0.0
bat_e_5277,0.0
bat_e_5278,0.0
bat_e_5279,0.0
bat_e_528,0.0
bat_e_5280,-1.8777265e-10
bat_e_5281,-1.8777265e-10
bat_e_5282,-4.0625324e-10
bat_e_5283,0.0
bat_e_5284,0.0
bat_e_5285,0.0
bat_e_5286,0.0
bat_e_5287,0.0
bat_e_5288,0.0
bat_e_5289,0.0
bat_e_529,0.0
bat_e_5290,0.0
bat_e_5291,0.0
bat_e_5292,0.0
bat_e_5293,0.0
bat_e_5294,0.0
bat_e_5295,0.0
bat_e_5296,0.0
bat_e_5297,0.0
bat_e_5298,0.0
bat_e_5299,1.9420737e-10
bat_e_53,0.0
bat_e_530,0.0
bat_e_5300,0.0
bat_e_5301,0.0
bat_e_5302,0.0
bat_e_5303,0.0
bat_e_5304,0.0
bat_e_5305,0.0
bat_e_5306,5.5014133e-10
bat_e_5307,0.0
bat_e_5308,0.0
bat_e_5309,0.0
bat_e_531,0.0
bat_e_5310,0.0
bat_e_5311,0.0
bat_e_5312,0.0
bat_e_5313,0.0
bat_e_5314,0.0
bat_e_5315,0.0
bat_e_5316,0.0
bat_e_5317,0.0
bat_e_5318,0.0
bat_e_5319,0.0
bat_e_532,0.0
bat_e_5320,0.0
bat_e_5321,0.0
bat_e_5322,0.0
bat_e_5323,0.0
bat_e_5324,0.0
bat_e_5325,0.0
bat_e_5326,0.0
bat_e_5327,0.0
bat_e_5328,0.0
bat_e_5329,0.0
bat_e_533,0.0
bat_e_5330,0.0
bat_e_5331,0.0
bat_e_5332,0.0
bat_e_5333,0.0
bat_e_5334,0.0
bat_e_5335,0.0
bat_e_5336,0.0
bat_e_5337,0.0
bat_e_5338,0.0
bat_e_5339,0.0
bat_e_534,0.0
bat_e_5340,0.0
bat_e_5341,0.0
bat_e_5342,0.0
bat_e_5343,0.0
bat_e_5344,0.0
bat_e_5345,0.0
bat_e_5346,0.0
bat_e_5347,0.0
bat_e_5348,0.0
bat_e_5349,0.0
bat_e_535,0.0
bat_e_5350,0.0
bat_e_5351,0.0
bat_e_5352,0.0
bat_e_5353,0.0
bat_e_5354,0.0
bat_e_5355,0.0
bat_e_5356,0.0
bat_e_5357,0.0
bat_e_5358,0.0
bat_e_5359,0.0
bat_e_536,0.0
bat_e_5360,0.0
bat_e_5361,0.0
bat_e_5362,0.0
bat_e_5363,0.0
bat_e_5364,0.0
bat_e_5365,0.0
bat_e_5366,0.0
bat_e_5367,0.0
bat_e_5368,0.0
bat_e_5369,0.0
bat_e_537,0.0
bat_e_5370,0.0
bat_e_5371,0.0
bat_e_5372,0.0
bat_e_5373,0.0
bat_e_5374,0.0
bat_e_5375,0.0
bat_e_5376,0.0
bat_e_5377,0.0
bat_e_5378,0.0
bat_e_5379,0.0
bat_e_538,0.0
bat_e_5380,0.0
bat_e_5381,0.0
bat_e_5382,0.0
bat_e_5383,0.0
bat_e_5384,0.0
bat_e_5385,0.0
bat_e_5386,0.0
bat_e_5387,0.0
bat_e_5388,0.0
bat_e_5389,0.0
bat_e_539,0.0
bat_e_5390,0.0
bat_e_5391,0.0
bat_e_5392,0.0
bat_e_5393,0.0
bat_e_5394,0.0
bat_e_5395,0.0
bat_e_5396,0.0
bat_e_5397,0.0
bat_e_5398,0.0
bat_e_5399,0.0
bat_e_54,0.0
bat_e_540,0.0
bat_e_5400,0.0
bat_e_5401,0.0
bat_e_5402,0.0
bat_e_5403,0.0
bat_e_5404,0.0
bat_e_5405,0.0
bat_e_5406,0.0
bat_e_5407,0.0
bat_e_5408,0.0
bat_e_5409,0.0
bat_e_541,0.0
bat_e_5410,0.0
bat_e_5411,0.0
bat_e_5412,0.0
bat_e_5413,0.0
bat_e_5414,0.0
bat_e_5415,0.0
bat_e_5416,0.0
bat_e_5417,0.0
bat_e_5418,0.0
bat_e_5419,0.0
bat_e_542,0.0
bat_e_5420,0.0
bat_e_5421,0.0
bat_e_5422,0.0
bat_e_5423,0.0
bat_e_5424,0.0
bat_e_5425,0.0
bat_e_5426,0.0
bat_e_5427,0.0
bat_e_5428,0.0
bat_e_5429,0.0
bat_e_543,0.0
bat_e_5430,0.0
bat_e_5431,0.0
bat_e_5432,0.0
bat_e_5433,0.0
bat_e_5434,0.0
bat_e_5435,0.0
bat_e_5436,0.0
bat_e_5437,0.0
bat_e_5438,0.0
bat_e_5439,0.0
bat_e_544,0.0
bat_e_5440,0.0
bat_e_5441,0.0
bat_e_5442,0.0
bat_e_5443,0.0
bat_e_5444,0.0
bat_e_5445,0.0
bat_e_5446,-1.8777265e-10
bat_e_5447,0.0
bat_e_5448,0.0
bat_e_5449,0.0
bat_e_545,0.0
bat_e_5450,0.0
bat_e_5451,0.0
bat_e_5452,0.0
bat_e_5453,0.0
bat_e_5454,0.0
bat_e_5455,0.0
bat_e_5456,0.0
bat_e_5457,0.0
bat_e_5458,0.0
bat_e_5459,0.0
bat_e_546,0.0
bat_e_5460,0.0
bat_e_5461,0.0
bat_e_5462,0.0
bat_e_5463,0.0
bat_e_5464,0.0
bat_e_5465,0.0
bat_e_5466,0.0
bat_e_5467,0.0
bat_e_5468,0.0
bat_e_5469,0.0
bat_e_547,0.0
bat_e_5470,0.0
bat_e_5471,0.0
bat_e_5472,0.0
bat_e_5473,0.0
bat_e_5474,0.0
bat_e_5475,0.0
bat_e_5476,0.0
bat_e_5477,0.0
bat_e_5478,0.0
bat_e_5479,0.0
bat_e_548,0.0
bat_e_5480,0.0
bat_e_5481,0.0
bat_e_5482,0.0
bat_e_5483,0.0
bat_e_5484,0.0
bat_e_5485,0.0
bat_e_5486,0.0
bat_e_5487,0.0
bat_e_5488,0.0
bat_e_5489,0.0
bat_e_549,0.0
bat_e_5490,0.0
bat_e_5491,0.0
bat_e_5492,0.0
bat_e_5493,0.0
bat_e_5494,0.0
bat_e_5495,0.0
bat_e_5496,0.0
bat_e_5497,0.0
bat_e_5498,0.0
bat_e_5499,0.0
bat_e_55,0.0
bat_e_550,0.0
bat_e_5500,0.0
bat_e_5501,0.0
bat_e_5502,0.0
bat_e_5503,0.0
bat_e_5504,0.0
bat_e_5505,0.0
bat_e_5506,0.0
bat_e_5507,0.0
bat_e_5508,0.0
bat_e_5509,0.0
bat_e_551,0.0
bat_e_5510,0.0
bat_e_5511,0.0
bat_e_5512,0.0
bat_e_5513,0.0
bat_e_5514,0.0
bat_e_5515,0.0
bat_e_5516,0.0
bat_e_5517,0.0
bat_e_5518,0.0
bat_e_5519,0.0
bat_e_552,0.0
bat_e_5520,0.0
bat_e_5521,0.0
bat_e_5522,0.0
bat_e_5523,0.0
bat_e_5524,0.0
bat_e_5525,0.0
bat_e_5526,0.0
bat_e_5527,0.0
bat_e_5528,0.0
bat_e_5529,0.0
bat_e_553,0.0
bat_e_5530,0.0
bat_e_5531,0.0
bat_e_5532,0.0
bat_e_5533,0.0
bat_e_5534,0.0
bat_e_5535,0.0
bat_e_5536,0.0
bat_e_5537,0.0
bat_e_5538,0.0
bat_e_5539,0.0
bat_e_554,0.0
bat_e_5540,0.0
bat_e_5541,0.0
bat_e_5542,0.0
bat_e_5543,0.0
bat_e_5544,0.0
bat_e_5545,9.803697e-11
bat_e_5546,0.0
bat_e_5547,2.9247203e-11
bat_e_5548,2.9247203e-11
bat_e_5549,0.0
bat_e_555,0.0
bat_e_5550,0.0
bat_e_5551,0.0
bat_e_5552,0.0
bat_e_5553,0.0
bat_e_5554,0.0
bat_e_5555,0.0
bat_e_5556,0.0
bat_e_5557,0.0
bat_e_5558,0.0
bat_e_5559,0.0
bat_e_556,0.0
bat_e_5560,0.0
bat_e_5561,0.0
bat_e_5562,0.0
bat_e_5563,9.803697e-11
bat_e_5564,9.803697e-11
bat_e_5565,0.0
bat_e_5566,0.0
bat_e_5567,0.0
bat_e_5568,0.0
bat_e_5569,0.0
bat_e_557,0.0
bat_e_5570,0.0
bat_e_5571,0.0
bat_e_5572,0.0
bat_e_5573,0.0
bat_e_5574,0.0
bat_e_5575,0.0
bat_e_5576,0.0
bat_e_5577,0.0
bat_e_5578,0.0
bat_e_5579,0.0
bat_e_558,0.0
bat_e_5580,0.0
bat_e_5581,0.0
bat_e_5582,0.0
bat_e_5583,0.0
bat_e_5584,0.0
bat_e_5585,0.0
bat_e_5586,0.0
bat_e_5587,0.0
bat_e_5588,0.0
bat_e_5589,0.0
bat_e_559,0.0
bat_e_5590,0.0
bat_e_5591,0.0
bat_e_5592,0.0
bat_e_5593,0.0
bat_e_5594,0.0
bat_e_5595,2.9247203e-11
bat_e_5596,2.9247203e-11
bat_e_5597,0.0
bat_e_5598,0.0
bat_e_5599,0.0
bat_e_56,0.0
bat_e_560,0.0
bat_e_5600,0.0
bat_e_5601,0.0
bat_e_5602,0.0
bat_e_5603,0.0
bat_e_5604,0.0
bat_e_5605,0.0
bat_e_5606,0.0
bat_e_5607,0.0
bat_e_5608,0.0
bat_e_5609,0.0
bat_e_561,0.0
bat_e_5610,0.0
bat_e_5611,0.0
bat_e_5612,0.0
bat_e_5613,0.0
bat_e_5614,0.0
bat_e_5615,0.0
bat_e_5616,0.0
bat_e_5617,0.0
bat_e_5618,0.0
bat_e_5619,0.0
bat_e_562,0.0
bat_e_5620,0.0
bat_e_5621,0.0
bat_e_5622,0.0
bat_e_5623,0.0
bat_e_5624,0.0
bat_e_5625,0.0
bat_e_5626,0.0
bat_e_5627,0.0
bat_e_5628,0.0
bat_e_5629,0.0
bat_e_563,0.0
bat_e_5630,0.0
bat_e_5631,0.0
bat_e_5632,0.0
bat_e_5633,0.0
bat_e_5634,0.0
bat_e_5635,0.0
bat_e_5636,0.0
bat_e_5637,0.0
bat_e_5638,0.0
bat_e_5639,0.0
bat_e_564,0.0
bat_e_5640,0.0
bat_e_5641,0.0
bat_e_5642,0.0
bat_e_5643,0.0
bat_e_5644,0.0
bat_e_5645,0.0
bat_e_5646,0.0
bat_e_5647,0.0
bat_e_5648,0.0
bat_e_5649,0.0
bat_e_565,0.0
bat_e_5650,0.0
bat_e_5651,0.0
bat_e_5652,0.0
bat_e_5653,0.0
bat_e_5654,0.0
bat_e_5655,0.0
bat_e_5656,0.0
bat_e_5657,0.0
bat_e_5658,0.0
bat_e_5659,0.0
bat_e_566,0.0
bat_e_5660,0.0
bat_e_5661,0.0
bat_e_5662,0.0
bat_e_5663,0.0
bat_e_5664,0.0
bat_e_5665,0.0
bat_e_5666,0.0
bat_e_5667,0.0
bat_e_5668,0.0
bat_e_5669,0.0
bat_e_567,0.0
bat_e_5670,0.0
bat_e_5671,0.0
bat_e_5672,0.0
bat_e_5673,0.0
bat_e_5674,0.0
bat_e_5675,0.0
bat_e_5676,0.0
bat_e_5677,0.0
bat_e_5678,0.0
bat_e_5679,0.0
bat_e_568,0.0
bat_e_5680,0.0
bat_e_5681,0.0
bat_e_5682,0.0
bat_e_5683,0.0
bat_e_5684,0.0
bat_e_5685,0.0
bat_e_5686,0.0
bat_e_5687,0.0
bat_e_5688,0.0
bat_e_5689,0.0
bat_e_569,0.0
bat_e_5690,0.0
bat_e_5691,0.0
bat_e_5692,0.0
bat_e_5693,0.0
bat_e_5694,0.0
bat_e_5695,0.0
bat_e_5696,0.0
bat_e_5697,0.0
bat_e_5698,0.0
bat_e_5699,0.0
bat_e_57,0.0
bat_e_570,0.0
bat_e_5700,0.0
bat_e_5701,0.0
bat_e_5702,0.0
bat_e_5703,0.0
bat_e_5704,0.0
bat_e_5705,0.0
bat_e_5706,0.0
bat_e_5707,0.0
bat_e_5708,0.0
bat_e_5709,0.0
bat_e_571,0.0
bat_e_5710,0.0
bat_e_5711,0.0
bat_e_5712,0.0
bat_e_5713,0.0
bat_e_5714,0.0
bat_e_5715,0.0
bat_e_5716,0.0
bat_e_5717,0.0
bat_e_5718,0.0
bat_e_5719,0.0
bat_e_572,0.0
bat_e_5720,0.0
bat_e_5721,0.0
bat_e_5722,0.0
bat_e_5723,-2.9247203e-11
